state,stimulus_evidence_hz,right_choice_probability,history
2,5.4399999999999995,7.208845876854264e-07,previous choice = 0; previous reward = 0
2,5.6,5.118552838821259e-07,previous choice = 0; previous reward = 0
2,5.76,3.63436561460575e-07,previous choice = 0; previous reward = 0
2,5.92,2.5805365829194996e-07,previous choice = 0; previous reward = 0
2,6.08,1.8322781905979146e-07,previous choice = 0; previous reward = 0
2,6.24,1.3009865146346804e-07,previous choice = 0; previous reward = 0
2,6.4,9.237494032684066e-08,previous choice = 0; previous reward = 0
2,6.5600000000000005,6.558968452831495e-08,previous choice = 0; previous reward = 0
2,6.720000000000001,4.6571144380608696e-08,previous choice = 0; previous reward = 0
2,6.880000000000001,3.306726496027923e-08,previous choice = 0; previous reward = 0
2,7.040000000000001,2.347900233534074e-08,previous choice = 0; previous reward = 0
2,7.200000000000001,1.6670975050173503e-08,previous choice = 0; previous reward = 0
2,7.359999999999999,1.1837019503871488e-08,previous choice = 0; previous reward = 0
2,7.52,8.404729184522438e-09,previous choice = 0; previous reward = 0
2,7.68,5.967673920935654e-09,previous choice = 0; previous reward = 0
2,7.84,4.237272994712534e-09,previous choice = 0; previous reward = 0
2,8.0,3.0086232358849248e-09,previous choice = 0; previous reward = 0
